Skew,Variance,Mean,Dose,Cell,Date,Time,Kurtosis,Ligand
4.854453,709956.4,152.3894,0.004268,CD8,2019-3-27,1.0,51.160114,IL2
4.9905233,795741.5,266.96228,0.001423,CD8,2019-3-27,1.0,58.590446,IL2
2.4159527,420821.62,17.949097,0.000474,CD8,2019-3-27,1.0,24.30974,IL2
0.59179103,4825347.5,4071.8147,84.0,NK,2019-3-27,0.5,2.2136683,IL2
0.72209084,5053201.0,4038.2874,28.0,NK,2019-3-27,0.5,0.5665946,IL2
0.74188954,5877239.5,4542.587,9.333333,NK,2019-3-27,0.5,1.2527351,IL2
0.81365174,5819813.0,4182.615,3.111,NK,2019-3-27,0.5,1.3707075,IL2
1.7541231,7364020.0,1774.0261,1.037037,NK,2019-3-27,0.5,4.1116204,IL2
2.205328,3158254.2,490.469,0.345679,NK,2019-3-27,0.5,7.212949,IL2
2.0494714,3509795.2,355.48218,0.115226,NK,2019-3-27,0.5,5.04615,IL2
2.043213,2384741.2,63.963135,0.038409,NK,2019-3-27,0.5,6.3770037,IL2
1.4895915,2344421.2,124.631836,0.012803,NK,2019-3-27,0.5,3.008131,IL2
1.4175955,2082508.0,166.92896,0.004268,NK,2019-3-27,0.5,2.732544,IL2
1.9285731,2253254.0,63.40454,0.001423,NK,2019-3-27,0.5,5.21589,IL2
1.62003,2080024.5,0.0,0.000474,NK,2019-3-27,0.5,4.102873,IL2
0.9881287,21785092.0,7174.1504,84.0,CD8,2019-3-27,0.5,2.255804,IL2
0.81116,23114082.0,7013.1074,28.0,CD8,2019-3-27,0.5,1.174417,IL2
0.87874115,20303974.0,6722.173,9.333333,CD8,2019-3-27,0.5,1.3493972,IL2
1.3357391,18680470.0,4994.204,3.111,CD8,2019-3-27,0.5,2.437653,IL2
2.951236,14487888.0,1810.5498,1.037037,CD8,2019-3-27,0.5,9.944952,IL2
6.109656,2204050.8,394.08118,0.345679,CD8,2019-3-27,0.5,59.66961,IL2
6.7864385,1701187.0,387.90527,0.115226,CD8,2019-3-27,0.5,75.26652,IL2
6.168019,922556.25,271.55176,0.038409,CD8,2019-3-27,0.5,76.00881,IL2
6.988176,654910.25,103.07434,0.012803,CD8,2019-3-27,0.5,105.43707,IL2
10.785785,915770.3,247.58447,0.004268,CD8,2019-3-27,0.5,260.7549,IL2
7.346394,700335.3,209.89844,0.001423,CD8,2019-3-27,0.5,129.369,IL2
2.139929,332986.25,0.0,0.000474,CD8,2019-3-27,0.5,25.719448,IL2
1.2393245,4922464.0,2675.1343,84.0,NK,2019-3-27,4.0,2.2411432,IL15
1.1534711,3300566.5,2185.1099,28.0,NK,2019-3-27,4.0,1.8311143,IL15
0.69873136,4431613.5,2550.81,9.333333,NK,2019-3-27,4.0,0.6325755,IL15
0.91941494,4986386.5,3155.52,3.111,NK,2019-3-27,4.0,0.87521935,IL15
0.8208092,4495654.5,2716.35,1.037037,NK,2019-3-27,4.0,0.36476898,IL15
0.67974347,3787301.5,3330.5962,0.345679,NK,2019-3-27,4.0,0.51651645,IL15
1.3034444,4215885.5,2129.3862,0.115226,NK,2019-3-27,4.0,2.6591868,IL15
1.1411682,3166279.8,1111.189,0.038409,NK,2019-3-27,4.0,1.651475,IL15
1.3902563,2073809.8,227.68774,0.012803,NK,2019-3-27,4.0,3.2050428,IL15
1.7055813,2556200.8,106.72656,0.004268,NK,2019-3-27,4.0,2.8810406,IL15
1.3731488,2024505.0,19.900879,0.001423,NK,2019-3-27,4.0,2.1639462,IL15
1.6650892,1776430.2,0.0,0.000474,NK,2019-3-27,4.0,3.684774,IL15
0.9936928,9585237.0,3551.378,84.0,CD8,2019-3-27,4.0,1.5350456,IL15
1.1399553,11324710.0,4074.934,28.0,CD8,2019-3-27,4.0,2.4685225,IL15
1.0512141,14595346.0,4607.064,9.333333,CD8,2019-3-27,4.0,1.851479,IL15
0.9946001,14287189.0,4695.6655,3.111,CD8,2019-3-27,4.0,1.4923091,IL15
0.8861838,15583491.0,5001.224,1.037037,CD8,2019-3-27,4.0,1.0194979,IL15
1.0730857,9224209.0,3647.5537,0.345679,CD8,2019-3-27,4.0,1.9278388,IL15
2.106543,5048413.0,1962.3473,0.115226,CD8,2019-3-27,4.0,7.211402,IL15
4.7932506,1628934.5,616.3927,0.038409,CD8,2019-3-27,4.0,47.994984,IL15
7.292603,742287.7,162.526,0.012803,CD8,2019-3-27,4.0,137.93869,IL15
5.9922037,573448.25,39.387695,0.004268,CD8,2019-3-27,4.0,98.66614,IL15
5.1049504,771198.6,169.29004,0.001423,CD8,2019-3-27,4.0,58.68712,IL15
5.6393023,482710.2,0.0,0.000474,CD8,2019-3-27,4.0,104.95135,IL15
1.2272809,5914114.5,3254.661,84.0,NK,2019-3-27,2.0,1.8374114,IL15
0.7608996,5293103.0,3657.7004,28.0,NK,2019-3-27,2.0,0.6722901,IL15
1.3566515,6096338.5,4174.3564,9.333333,NK,2019-3-27,2.0,3.331276,IL15
0.86174685,4165622.2,3427.7117,3.111,NK,2019-3-27,2.0,1.807632,IL15
0.5369722,5182447.0,3252.8625,1.037037,NK,2019-3-27,2.0,0.11790943,IL15
1.313067,3925170.5,1824.1956,0.345679,NK,2019-3-27,2.0,1.9531522,IL15
1.4828823,2575024.8,472.2998,0.115226,NK,2019-3-27,2.0,2.4132028,IL15
1.6589078,2375102.8,315.32373,0.038409,NK,2019-3-27,2.0,3.4582496,IL15
1.9510528,2174873.2,224.80054,0.012803,NK,2019-3-27,2.0,5.340253,IL15
1.1936926,2313181.0,191.75684,0.004268,NK,2019-3-27,2.0,1.133091,IL15
1.2617042,1762493.1,0.0,0.001423,NK,2019-3-27,2.0,1.505837,IL15
1.5732336,2246220.2,142.21948,0.000474,NK,2019-3-27,2.0,2.6074343,IL15
1.0861832,9609421.0,3822.9724,84.0,CD8,2019-3-27,2.0,2.4804387,IL15
0.90392953,13334258.0,4672.1514,28.0,CD8,2019-3-27,2.0,1.3057399,IL15
0.90899587,17689328.0,5595.1123,9.333333,CD8,2019-3-27,2.0,1.633882,IL15
1.1242298,13034052.0,4572.585,3.111,CD8,2019-3-27,2.0,2.647788,IL15
1.8364199,5664866.5,2575.4805,1.037037,CD8,2019-3-27,2.0,9.140305,IL15
3.958856,1439013.4,752.88745,0.345679,CD8,2019-3-27,2.0,36.486492,IL15
4.7094727,980293.9,509.41943,0.115226,CD8,2019-3-27,2.0,47.855087,IL15
13.306218,703502.4,232.25037,0.038409,CD8,2019-3-27,2.0,403.51947,IL15
4.560488,471844.1,180.56567,0.012803,CD8,2019-3-27,2.0,74.636154,IL15
1.9705011,377745.34,97.7229,0.004268,CD8,2019-3-27,2.0,13.961855,IL15
3.7184856,358429.75,30.485352,0.001423,CD8,2019-3-27,2.0,55.99647,IL15
3.4298322,359823.8,0.0,0.000474,CD8,2019-3-27,2.0,52.4942,IL15
0.7045693,4089373.0,3551.3723,84.0,NK,2019-3-27,1.0,1.5432501,IL15
0.37970886,5004744.5,3869.0793,28.0,NK,2019-3-27,1.0,0.032171488,IL15
0.6870221,7374318.0,4112.9883,9.333333,NK,2019-3-27,1.0,1.2931156,IL15
0.117277056,5279445.0,4434.801,3.111,NK,2019-3-27,1.0,0.25984502,IL15
0.92689484,5194073.5,4091.052,1.037037,NK,2019-3-27,1.0,0.7126863,IL15
1.7681056,3162585.0,684.7737,0.345679,NK,2019-3-27,1.0,3.863731,IL15
1.4438038,2285222.8,379.92578,0.115226,NK,2019-3-27,1.0,1.8291535,IL15
1.4074575,2270397.8,368.17383,0.038409,NK,2019-3-27,1.0,1.9295607,IL15
1.8404882,2303925.5,251.62231,0.012803,NK,2019-3-27,1.0,3.8389134,IL15
1.404652,2806751.8,320.9939,0.004268,NK,2019-3-27,1.0,1.4107399,IL15
1.316538,2585813.5,463.4348,0.001423,NK,2019-3-27,1.0,1.712194,IL15
1.4080302,1744899.0,0.0,0.000474,NK,2019-3-27,1.0,2.0853324,IL15
1.0507135,11493511.0,4315.84,84.0,CD8,2019-3-27,1.0,4.231579,IL15
0.7181032,12087996.0,4518.7256,28.0,CD8,2019-3-27,1.0,0.53275037,IL15
0.78806955,13957023.0,4822.2754,9.333333,CD8,2019-3-27,1.0,1.1300364,IL15
0.8304767,14945683.0,4964.626,3.111,CD8,2019-3-27,1.0,1.261795,IL15
1.5928351,7925943.5,2962.2175,1.037037,CD8,2019-3-27,1.0,5.1837854,IL15
6.4017835,653573.6,75.16113,0.345679,CD8,2019-3-27,1.0,139.23305,IL15
4.941022,752764.25,159.15466,0.115226,CD8,2019-3-27,1.0,64.842896,IL15
3.6725965,636205.5,150.45483,0.038409,CD8,2019-3-27,1.0,33.775936,IL15
4.387824,594357.75,0.0,0.012803,CD8,2019-3-27,1.0,61.119286,IL15
1.8230135,481490.38,73.131714,0.004268,CD8,2019-3-27,1.0,10.043923,IL15
5.7039986,901121.0,170.74927,0.001423,CD8,2019-3-27,1.0,67.46905,IL15
3.331893,537347.94,29.72644,0.000474,CD8,2019-3-27,1.0,31.345528,IL15
1.2196281,4470113.5,2508.3318,84.0,NK,2019-4-18,4.0,1.2618289,IL2
1.2176923,4617509.5,2111.3494,28.0,NK,2019-4-18,4.0,1.6797495,IL2
1.0402538,4598386.5,2107.4075,9.333333,NK,2019-4-18,4.0,1.1048331,IL2
1.5459954,4935382.0,1954.0593,3.111,NK,2019-4-18,4.0,2.5834374,IL2
1.6096808,3751730.8,974.80005,1.037037,NK,2019-4-18,4.0,2.740943,IL2
1.4454681,4512897.5,748.07715,0.345679,NK,2019-4-18,4.0,1.5599623,IL2
1.8591498,3113226.2,421.82593,0.115226,NK,2019-4-18,4.0,4.2722707,IL2
1.8815238,1465299.4,0.0,0.038409,NK,2019-4-18,4.0,5.421591,IL2
1.4307847,3451144.0,394.32373,0.012803,NK,2019-4-18,4.0,2.331925,IL2
1.2791862,3971396.8,764.3782,0.004268,NK,2019-4-18,4.0,0.756701,IL2
1.4279617,3643200.8,650.1282,0.001423,NK,2019-4-18,4.0,1.4458718,IL2
1.4620059,2680053.8,293.12817,0.000474,NK,2019-4-18,4.0,2.549652,IL2
6.065352,15305838.0,5089.178,84.0,CD8,2019-4-18,4.0,95.20487,IL2
2.3821318,10441432.0,4348.9233,28.0,CD8,2019-4-18,4.0,17.231792,IL2
1.7572792,7326724.0,3158.372,9.333333,CD8,2019-4-18,4.0,5.1430807,IL2
1.3124269,6346448.0,3024.9385,3.111,CD8,2019-4-18,4.0,2.6037188,IL2
3.8348975,2840192.2,617.2677,1.037037,CD8,2019-4-18,4.0,19.70704,IL2
6.367411,1928635.4,321.93848,0.345679,CD8,2019-4-18,4.0,68.93848,IL2
3.7965965,755676.25,179.89539,0.115226,CD8,2019-4-18,4.0,22.18656,IL2
2.9214206,350941.16,39.47632,0.038409,CD8,2019-4-18,4.0,22.71788,IL2
3.3685834,300729.9,0.0,0.012803,CD8,2019-4-18,4.0,34.678474,IL2
8.588002,412780.25,58.723145,0.004268,CD8,2019-4-18,4.0,167.35802,IL2
2.6609771,322108.16,89.446045,0.001423,CD8,2019-4-18,4.0,19.584345,IL2
10.3932085,2674439.2,170.46948,0.000474,CD8,2019-4-18,4.0,127.0011,IL2
2.6010284,6571372.0,2682.3958,84.0,NK,2019-4-18,2.0,11.94369,IL2
1.2346066,5504061.0,2061.3499,28.0,NK,2019-4-18,2.0,0.8254304,IL2
0.9973753,4368952.5,2082.6125,9.333333,NK,2019-4-18,2.0,1.1529617,IL2
1.059473,4961320.0,1727.4314,3.111,NK,2019-4-18,2.0,1.2669482,IL2
1.3012949,4894044.5,326.4912,1.037037,NK,2019-4-18,2.0,0.7823708,IL2
1.307307,4564071.0,230.58398,0.345679,NK,2019-4-18,2.0,0.84359336,IL2
1.0401565,5746597.0,525.77954,0.115226,NK,2019-4-18,2.0,-0.010072708,IL2
1.0414535,4084051.8,219.93188,0.038409,NK,2019-4-18,2.0,-0.040519,IL2
0.92151827,5576807.0,547.9065,0.012803,NK,2019-4-18,2.0,-0.41787314,IL2
1.3535932,3766616.2,0.0,0.004268,NK,2019-4-18,2.0,1.2456388,IL2
1.1714404,4872033.5,344.04297,0.001423,NK,2019-4-18,2.0,0.24179268,IL2
1.2986994,4588382.5,323.49268,0.000474,NK,2019-4-18,2.0,0.965683,IL2
1.1081331,7652689.0,3838.07,84.0,CD8,2019-4-18,2.0,2.4963965,IL2
4.1152697,9510621.0,3577.737,28.0,CD8,2019-4-18,2.0,38.944374,IL2
9.517146,11537576.0,3618.451,9.333333,CD8,2019-4-18,2.0,158.80286,IL2
6.839161,5259324.0,1732.8582,3.111,CD8,2019-4-18,2.0,91.68839,IL2
4.2036433,1701515.1,388.0287,1.037037,CD8,2019-4-18,2.0,26.088064,IL2
2.3683748,321425.66,42.28235,0.345679,CD8,2019-4-18,2.0,12.868484,IL2
2.4535913,316873.28,18.18103,0.115226,CD8,2019-4-18,2.0,12.73239,IL2
2.3983338,264943.78,58.41272,0.038409,CD8,2019-4-18,2.0,13.560932,IL2
1.4389645,235167.89,0.0,0.012803,CD8,2019-4-18,2.0,6.1096144,IL2
2.0352654,312783.97,6.0686035,0.004268,CD8,2019-4-18,2.0,9.88168,IL2
3.0544558,333275.56,19.621948,0.001423,CD8,2019-4-18,2.0,25.532467,IL2
2.3663216,322393.7,101.17493,0.000474,CD8,2019-4-18,2.0,11.592856,IL2
1.1758112,6035668.5,2718.434,84.0,NK,2019-4-18,1.0,1.1300106,IL2
0.9299883,6288862.5,3013.876,28.0,NK,2019-4-18,1.0,1.145854,IL2
1.0046585,5943261.0,2674.0918,9.333333,NK,2019-4-18,1.0,0.6182568,IL2
0.9922596,6435588.5,2371.912,3.111,NK,2019-4-18,1.0,0.3821435,IL2
1.9312894,5842171.5,535.1924,1.037037,NK,2019-4-18,1.0,4.5571012,IL2
1.661003,3348323.5,87.42554,0.345679,NK,2019-4-18,1.0,1.9573746,IL2
1.2077882,3537814.8,251.65063,0.115226,NK,2019-4-18,1.0,0.44487596,IL2
1.2453147,4083539.2,239.17456,0.038409,NK,2019-4-18,1.0,0.65449166,IL2
1.200615,2877463.0,0.0,0.012803,NK,2019-4-18,1.0,0.24690366,IL2
1.9836065,4160190.8,218.34521,0.004268,NK,2019-4-18,1.0,5.156889,IL2
1.3389972,2865830.5,26.650635,0.001423,NK,2019-4-18,1.0,1.3871651,IL2
0.8216319,4293707.5,569.49365,0.000474,NK,2019-4-18,1.0,-0.56767726,IL2
0.75367266,5503222.5,3440.1543,84.0,CD8,2019-4-18,1.0,0.49108076,IL2
0.84639764,5504638.0,3256.6338,28.0,CD8,2019-4-18,1.0,0.6652951,IL2
1.0326921,5058750.0,2989.603,9.333333,CD8,2019-4-18,1.0,1.4869905,IL2
1.4826037,3060294.0,1591.5667,3.111,CD8,2019-4-18,1.0,3.7062602,IL2
4.1200147,1069350.2,311.37335,1.037037,CD8,2019-4-18,1.0,25.622297,IL2
2.9805348,334854.66,36.76837,0.345679,CD8,2019-4-18,1.0,21.43634,IL2
1.5034459,236416.03,30.253479,0.115226,CD8,2019-4-18,1.0,8.395089,IL2
2.0818624,260537.03,0.0,0.038409,CD8,2019-4-18,1.0,14.390949,IL2
0.8848714,219262.06,10.269775,0.012803,CD8,2019-4-18,1.0,1.9800553,IL2
2.397935,291662.4,34.725525,0.004268,CD8,2019-4-18,1.0,14.409708,IL2
2.3101318,289968.6,74.18231,0.001423,CD8,2019-4-18,1.0,14.321592,IL2
3.6062846,358115.78,42.134827,0.000474,CD8,2019-4-18,1.0,26.814148,IL2
0.57398236,3478248.5,2923.2646,84.0,NK,2019-4-18,0.5,-0.08793688,IL2
1.0000055,5977033.0,3139.4053,28.0,NK,2019-4-18,0.5,0.27795696,IL2
1.106362,5713947.0,3141.0835,9.333333,NK,2019-4-18,0.5,1.4147539,IL2
0.7997595,5804263.0,3017.1191,3.111,NK,2019-4-18,0.5,-0.15828228,IL2
1.0139617,4870891.5,984.35547,1.037037,NK,2019-4-18,0.5,0.28761554,IL2
1.4232937,4961823.5,604.626,0.345679,NK,2019-4-18,0.5,0.8691094,IL2
1.3464577,1883191.0,0.0,0.115226,NK,2019-4-18,0.5,1.2063384,IL2
1.2655113,3370343.8,562.5288,0.038409,NK,2019-4-18,0.5,0.67278075,IL2
1.1345944,2825986.8,653.75586,0.012803,NK,2019-4-18,0.5,0.6864965,IL2
0.8570704,4072873.8,1113.418,0.004268,NK,2019-4-18,0.5,0.011864901,IL2
0.83741647,1714669.9,360.4148,0.001423,NK,2019-4-18,0.5,-0.21907401,IL2
0.9044334,4187212.8,1026.4795,0.000474,NK,2019-4-18,0.5,-0.11081624,IL2
0.8546692,6968072.5,4668.813,84.0,CD8,2019-4-18,0.5,1.2853699,IL2
0.74475205,8080258.5,5493.7285,28.0,CD8,2019-4-18,0.5,1.0490541,IL2
0.76384217,6621864.0,4536.9023,9.333333,CD8,2019-4-18,0.5,0.6515455,IL2
4.4832263,9820997.0,2865.1997,3.111,CD8,2019-4-18,0.5,47.24294,IL2
5.7625284,599051.1,223.99225,1.037037,CD8,2019-4-18,0.5,60.46537,IL2
2.1258383,252106.67,0.0,0.345679,CD8,2019-4-18,0.5,11.5482,IL2
0.9127145,206215.22,87.98236,0.115226,CD8,2019-4-18,0.5,2.7972674,IL2
3.200005,297184.16,125.3418,0.038409,CD8,2019-4-18,0.5,30.680866,IL2
6.1421733,520768.12,176.25531,0.012803,CD8,2019-4-18,0.5,67.06068,IL2
4.985558,413205.03,176.53937,0.004268,CD8,2019-4-18,0.5,46.37888,IL2
2.4683058,361750.97,116.94702,0.001423,CD8,2019-4-18,0.5,11.342278,IL2
1.3720102,222539.78,93.51477,0.000474,CD8,2019-4-18,0.5,4.0229473,IL2
1.2175732,5332826.5,2327.6375,84.0,NK,2019-4-18,4.0,1.2528586,IL15
1.4084183,7324199.0,2408.0125,28.0,NK,2019-4-18,4.0,1.6093988,IL15
1.1967582,7767452.5,3384.014,9.333333,NK,2019-4-18,4.0,1.8181381,IL15
0.8922688,8763439.0,2530.7815,3.111,NK,2019-4-18,4.0,0.025231123,IL15
1.193219,4508512.0,2359.1125,1.037037,NK,2019-4-18,4.0,1.328681,IL15
0.9736669,5692575.0,1646.9597,0.345679,NK,2019-4-18,4.0,-0.0055041313,IL15
1.5144199,5935202.5,1200.5203,0.115226,NK,2019-4-18,4.0,2.3372073,IL15
0.63394046,3963316.5,949.72046,0.038409,NK,2019-4-18,4.0,-0.8899381,IL15
0.7277984,4262204.5,743.0261,0.012803,NK,2019-4-18,4.0,-0.7282181,IL15
1.1152782,2617343.2,128.56177,0.004268,NK,2019-4-18,4.0,1.3419261,IL15
1.1334894,2338168.0,0.0,0.001423,NK,2019-4-18,4.0,0.52005196,IL15
0.7984505,2677022.5,466.84058,0.000474,NK,2019-4-18,4.0,-0.246243,IL15
0.8640875,8057578.5,4379.083,84.0,CD8,2019-4-18,4.0,1.9815984,IL15
0.92788124,8098283.0,4476.9985,28.0,CD8,2019-4-18,4.0,2.4260206,IL15
0.79325116,10706015.0,5317.2695,9.333333,CD8,2019-4-18,4.0,1.0577769,IL15
0.852051,7883941.0,4534.355,3.111,CD8,2019-4-18,4.0,1.4532938,IL15
2.0272474,4970178.0,2681.2002,1.037037,CD8,2019-4-18,4.0,8.947042,IL15
2.4164,1789643.0,938.35175,0.345679,CD8,2019-4-18,4.0,8.774416,IL15
4.186636,558614.9,270.4168,0.115226,CD8,2019-4-18,4.0,32.045326,IL15
2.6927674,354814.22,71.08783,0.038409,CD8,2019-4-18,4.0,18.626982,IL15
2.8668504,265867.3,23.834778,0.012803,CD8,2019-4-18,4.0,21.025238,IL15
2.4962363,345211.9,101.980896,0.004268,CD8,2019-4-18,4.0,14.005297,IL15
1.467295,256656.42,0.0,0.001423,CD8,2019-4-18,4.0,7.204569,IL15
4.6096525,960440.75,224.65717,0.000474,CD8,2019-4-18,4.0,28.17463,IL15
1.1710143,4992784.5,3208.1357,84.0,NK,2019-4-18,2.0,1.6229467,IL15
1.2188003,8961885.0,3358.4521,28.0,NK,2019-4-18,2.0,0.9495852,IL15
0.7230101,4730336.0,2729.7593,9.333333,NK,2019-4-18,2.0,-0.39854217,IL15
1.2577089,4169189.8,2470.42,3.111,NK,2019-4-18,2.0,2.7422686,IL15
1.2899231,3922533.2,989.9414,1.037037,NK,2019-4-18,2.0,1.1339536,IL15
2.1002297,1917841.4,0.0,0.345679,NK,2019-4-18,2.0,5.9779787,IL15
1.5220536,4451359.0,768.6096,0.115226,NK,2019-4-18,2.0,2.346438,IL15
1.6639442,3011516.0,515.04395,0.038409,NK,2019-4-18,2.0,3.3007789,IL15
1.5227525,4081372.5,712.69165,0.012803,NK,2019-4-18,2.0,1.273932,IL15
4.9134755,17612798.0,1188.5039,0.004268,NK,2019-4-18,2.0,27.43889,IL15
1.2555053,2809651.2,374.12964,0.001423,NK,2019-4-18,2.0,0.68013644,IL15
1.1259221,3659893.2,930.5305,0.000474,NK,2019-4-18,2.0,-0.024190187,IL15
1.0591741,6661693.0,3715.497,84.0,CD8,2019-4-18,2.0,2.6296034,IL15
1.556292,7805950.0,3161.2383,28.0,CD8,2019-4-18,2.0,5.068568,IL15
1.8473265,6513265.5,3225.6885,9.333333,CD8,2019-4-18,2.0,8.921382,IL15
1.1029234,5718799.5,3165.7036,3.111,CD8,2019-4-18,2.0,2.3270187,IL15
1.4843824,350806.16,100.8385,1.037037,CD8,2019-4-18,2.0,4.285191,IL15
2.4036152,313359.3,23.664917,0.345679,CD8,2019-4-18,2.0,15.828285,IL15
4.562209,443967.62,5.0012207,0.115226,CD8,2019-4-18,2.0,43.053406,IL15
0.94610125,227322.08,18.272095,0.038409,CD8,2019-4-18,2.0,3.995596,IL15
3.59158,300050.03,61.523804,0.012803,CD8,2019-4-18,2.0,29.783531,IL15
6.6959085,446199.53,0.0,0.004268,CD8,2019-4-18,2.0,84.173805,IL15
16.796862,2696744.0,23.725708,0.001423,CD8,2019-4-18,2.0,305.9096,IL15
0.5603108,214307.81,54.776978,0.000474,CD8,2019-4-18,2.0,1.4083638,IL15
1.0416238,6424012.5,3343.596,84.0,NK,2019-4-18,1.0,0.50882626,IL15
1.1271967,10751312.0,3429.9177,28.0,NK,2019-4-18,1.0,0.8783057,IL15
1.0312018,8024167.5,2931.2424,9.333333,NK,2019-4-18,1.0,0.15313101,IL15
0.74867,4841681.0,2494.6833,3.111,NK,2019-4-18,1.0,-0.42226696,IL15
1.1312321,3529470.8,499.17065,1.037037,NK,2019-4-18,1.0,0.42615366,IL15
0.8608761,3816093.5,229.97583,0.345679,NK,2019-4-18,1.0,-0.3003099,IL15
0.91040677,4264339.0,317.25,0.115226,NK,2019-4-18,1.0,-0.088410854,IL15
1.5852821,3322833.0,0.0,0.038409,NK,2019-4-18,1.0,2.1196132,IL15
0.9960334,4040369.5,503.531,0.012803,NK,2019-4-18,1.0,0.25413227,IL15
0.74115604,3035859.0,657.64233,0.004268,NK,2019-4-18,1.0,-0.48056388,IL15
1.331299,3775945.8,206.87329,0.001423,NK,2019-4-18,1.0,0.76720405,IL15
0.9436184,5931507.5,876.9763,0.000474,NK,2019-4-18,1.0,-0.029091358,IL15
0.83899677,5455090.0,3510.2034,84.0,CD8,2019-4-18,1.0,0.81120706,IL15
0.75348204,6500572.5,4025.508,28.0,CD8,2019-4-18,1.0,0.8459437,IL15
0.9957847,5607041.0,2863.082,9.333333,CD8,2019-4-18,1.0,0.9824228,IL15
0.9265429,4616127.0,3556.3167,3.111,CD8,2019-4-18,1.0,1.6679044,IL15
2.0351171,568826.94,328.711,1.037037,CD8,2019-4-18,1.0,8.289106,IL15
1.7645247,363484.3,143.92108,0.345679,CD8,2019-4-18,1.0,4.8956184,IL15
1.0552163,216089.97,100.33258,0.115226,CD8,2019-4-18,1.0,1.9691916,IL15
4.206823,380006.2,140.6867,0.038409,CD8,2019-4-18,1.0,36.612484,IL15
2.4829247,310717.8,135.07965,0.012803,CD8,2019-4-18,1.0,15.05722,IL15
7.6032963,527181.5,79.04462,0.004268,CD8,2019-4-18,1.0,91.41567,IL15
0.40983066,201642.14,0.0,0.001423,CD8,2019-4-18,1.0,0.13605738,IL15
3.3415616,377232.56,116.01532,0.000474,CD8,2019-4-18,1.0,20.867992,IL15
0.7428866,8743771.0,3920.98,84.0,NK,2019-4-18,0.5,-0.45240092,IL15
1.2819268,5706062.5,2999.437,28.0,NK,2019-4-18,0.5,2.4446163,IL15
1.5716121,5868376.5,2854.5347,9.333333,NK,2019-4-18,0.5,2.4990668,IL15
1.0495698,6970034.5,4074.8706,3.111,NK,2019-4-18,0.5,1.230494,IL15
0.92923796,4097149.5,1014.69385,1.037037,NK,2019-4-18,0.5,-0.38820267,IL15
0.6297656,2099390.5,0.0,0.345679,NK,2019-4-18,0.5,-0.44183993,IL15
1.0736785,3553211.0,223.9165,0.115226,NK,2019-4-18,0.5,0.35970044,IL15
1.2324598,5224301.5,339.22632,0.038409,NK,2019-4-18,0.5,0.615896,IL15
0.78847504,5378341.0,662.7549,0.012803,NK,2019-4-18,0.5,-0.8300967,IL15
1.0095605,2968402.0,163.69287,0.004268,NK,2019-4-18,0.5,0.12857985,IL15
1.0996262,3851660.8,334.5415,0.001423,NK,2019-4-18,0.5,0.05563283,IL15
1.4025859,3792334.2,570.5581,0.000474,NK,2019-4-18,0.5,0.93848133,IL15
2.2269032,11620314.0,6549.766,84.0,CD8,2019-4-18,0.5,13.921307,IL15
1.6957176,9458199.0,5410.3755,28.0,CD8,2019-4-18,0.5,8.163208,IL15
0.3593295,7372190.0,5742.6655,9.333333,CD8,2019-4-18,0.5,0.02382207,IL15
0.3714797,7788134.5,5622.5293,3.111,CD8,2019-4-18,0.5,-0.15382934,IL15
1.2704335,1200778.0,896.1451,1.037037,CD8,2019-4-18,0.5,1.7272434,IL15
5.518066,422856.84,0.0,0.345679,CD8,2019-4-18,0.5,53.283443,IL15
2.1790931,323408.97,177.69257,0.115226,CD8,2019-4-18,0.5,11.502306,IL15
4.565998,374593.62,172.29633,0.038409,CD8,2019-4-18,0.5,43.639175,IL15
1.2860008,228246.78,93.28204,0.012803,CD8,2019-4-18,0.5,6.4872427,IL15
2.2349164,364670.06,162.22882,0.004268,CD8,2019-4-18,0.5,12.014946,IL15
1.00364,228968.42,101.61163,0.001423,CD8,2019-4-18,0.5,2.3432903,IL15
2.1966171,267387.28,184.27081,0.000474,CD8,2019-4-18,0.5,13.831696,IL15
