Dose,Ligand,Skew,Date,Variance,Mean,Kurtosis,alphStatCov,Cell,Time
1.037037,F42Q N-Term,0,3/1/2019,0,1186.4865719999998,0,0,Treg,0.5
0.345679,F42Q N-Term,0,3/1/2019,0,829.952636,0,0,Treg,0.5
0.115226,F42Q N-Term,0,3/1/2019,0,475.5983879999999,0,0,Treg,0.5
0.038409,F42Q N-Term,0,3/1/2019,0,496.6145019999999,0,0,Treg,0.5
0.012803,F42Q N-Term,0,3/1/2019,0,1106.8659659999998,0,0,Treg,0.5
0.004268,F42Q N-Term,0,3/1/2019,0,644.6687009999996,0,0,Treg,0.5
0.001423,F42Q N-Term,0,3/1/2019,0,151.7185059999997,0,0,Treg,0.5
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Treg,0.5
84.0,F42Q N-Term,0,3/1/2019,0,35719.404293,0,0,Treg,1.0
28.0,F42Q N-Term,0,3/1/2019,0,29947.035153,0,0,Treg,1.0
9.333333,F42Q N-Term,0,3/1/2019,0,2540.8447259999984,0,0,Treg,1.0
3.111,F42Q N-Term,0,3/1/2019,0,3071.199218999999,0,0,Treg,1.0
1.037037,F42Q N-Term,0,3/1/2019,0,882.1586910000001,0,0,Treg,1.0
0.345679,F42Q N-Term,0,3/1/2019,0,696.7875979999999,0,0,Treg,1.0
0.115226,F42Q N-Term,0,3/1/2019,0,851.186279,0,0,Treg,1.0
0.038409,F42Q N-Term,0,3/1/2019,0,602.5161130000001,0,0,Treg,1.0
0.012803,F42Q N-Term,0,3/1/2019,0,579.0415040000007,0,0,Treg,1.0
0.004268,F42Q N-Term,0,3/1/2019,0,1086.63623,0,0,Treg,1.0
0.001423,F42Q N-Term,0,3/1/2019,0,249.59155299999975,0,0,Treg,1.0
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Treg,1.0
84.0,F42Q N-Term,0,3/1/2019,0,33519.550781,0,0,Treg,2.0
28.0,F42Q N-Term,0,3/1/2019,0,27179.089841000008,0,0,Treg,2.0
9.333333,F42Q N-Term,0,3/1/2019,0,8220.662111,0,0,Treg,2.0
3.111,F42Q N-Term,0,3/1/2019,0,4688.966796999999,0,0,Treg,2.0
1.037037,F42Q N-Term,0,3/1/2019,0,1283.0998529999997,0,0,Treg,2.0
0.345679,F42Q N-Term,0,3/1/2019,0,394.7314449999999,0,0,Treg,2.0
0.115226,F42Q N-Term,0,3/1/2019,0,379.60717699999987,0,0,Treg,2.0
0.038409,F42Q N-Term,0,3/1/2019,0,343.459961,0,0,Treg,2.0
0.012803,F42Q N-Term,0,3/1/2019,0,69.92578099999992,0,0,Treg,2.0
0.004268,F42Q N-Term,0,3/1/2019,0,246.95751900000005,0,0,Treg,2.0
0.001423,F42Q N-Term,0,3/1/2019,0,196.81005800000003,0,0,Treg,2.0
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Treg,2.0
84.0,F42Q N-Term,0,3/1/2019,0,27039.347416,0,0,Treg,4.0
28.0,F42Q N-Term,0,3/1/2019,0,30115.007566,0,0,Treg,4.0
9.333333,F42Q N-Term,0,3/1/2019,0,22989.095456,0,0,Treg,4.0
3.111,F42Q N-Term,0,3/1/2019,0,15859.099365999999,0,0,Treg,4.0
1.037037,F42Q N-Term,0,3/1/2019,0,8540.913816,0,0,Treg,4.0
0.345679,F42Q N-Term,0,3/1/2019,0,3578.262939,0,0,Treg,4.0
0.115226,F42Q N-Term,0,3/1/2019,0,983.7883299999999,0,0,Treg,4.0
0.038409,F42Q N-Term,0,3/1/2019,0,640.1418450000001,0,0,Treg,4.0
0.012803,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Treg,4.0
0.004268,F42Q N-Term,0,3/1/2019,0,149.85668899999973,0,0,Treg,4.0
0.001423,F42Q N-Term,0,3/1/2019,0,594.421386,0,0,Treg,4.0
0.000474,F42Q N-Term,0,3/1/2019,0,497.75317300000006,0,0,Treg,4.0
84.0,F42Q N-Term,0,3/1/2019,0,13902.399903999998,0,0,Thelper,0.5
28.0,F42Q N-Term,0,3/1/2019,0,4548.746094,0,0,Thelper,0.5
9.333333,F42Q N-Term,0,3/1/2019,0,791.3566900000001,0,0,Thelper,0.5
3.111,F42Q N-Term,0,3/1/2019,0,528.631836,0,0,Thelper,0.5
1.037037,F42Q N-Term,0,3/1/2019,0,487.75586000000067,0,0,Thelper,0.5
0.345679,F42Q N-Term,0,3/1/2019,0,545.654297,0,0,Thelper,0.5
0.115226,F42Q N-Term,0,3/1/2019,0,394.6977539999998,0,0,Thelper,0.5
0.038409,F42Q N-Term,0,3/1/2019,0,402.7058109999998,0,0,Thelper,0.5
0.012803,F42Q N-Term,0,3/1/2019,0,455.91357500000004,0,0,Thelper,0.5
0.004268,F42Q N-Term,0,3/1/2019,0,436.58398500000067,0,0,Thelper,0.5
0.001423,F42Q N-Term,0,3/1/2019,0,206.6728519999997,0,0,Thelper,0.5
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Thelper,0.5
84.0,F42Q N-Term,0,3/1/2019,0,7200.2749029999995,0,0,Thelper,1.0
28.0,F42Q N-Term,0,3/1/2019,0,2971.420409999999,0,0,Thelper,1.0
9.333333,F42Q N-Term,0,3/1/2019,0,629.090821,0,0,Thelper,1.0
3.111,F42Q N-Term,0,3/1/2019,0,741.6943360000002,0,0,Thelper,1.0
1.037037,F42Q N-Term,0,3/1/2019,0,457.24804700000027,0,0,Thelper,1.0
0.345679,F42Q N-Term,0,3/1/2019,0,554.7609869999999,0,0,Thelper,1.0
0.115226,F42Q N-Term,0,3/1/2019,0,381.02929700000027,0,0,Thelper,1.0
0.038409,F42Q N-Term,0,3/1/2019,0,351.1037600000002,0,0,Thelper,1.0
0.012803,F42Q N-Term,0,3/1/2019,0,500.3098150000003,0,0,Thelper,1.0
0.004268,F42Q N-Term,0,3/1/2019,0,466.65649400000007,0,0,Thelper,1.0
0.001423,F42Q N-Term,0,3/1/2019,0,198.6853030000002,0,0,Thelper,1.0
0.000474,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Thelper,1.0
84.0,F42Q N-Term,0,3/1/2019,0,3460.648437,0,0,Thelper,2.0
28.0,F42Q N-Term,0,3/1/2019,0,2097.107666,0,0,Thelper,2.0
9.333333,F42Q N-Term,0,3/1/2019,0,382.63940400000024,0,0,Thelper,2.0
3.111,F42Q N-Term,0,3/1/2019,0,350.2233880000001,0,0,Thelper,2.0
1.037037,F42Q N-Term,0,3/1/2019,0,209.46264600000018,0,0,Thelper,2.0
0.345679,F42Q N-Term,0,3/1/2019,0,115.72338800000011,0,0,Thelper,2.0
0.115226,F42Q N-Term,0,3/1/2019,0,104.69946200000004,0,0,Thelper,2.0
0.038409,F42Q N-Term,0,3/1/2019,0,70.339111,0,0,Thelper,2.0
0.012803,F42Q N-Term,0,3/1/2019,0,102.34460400000057,0,0,Thelper,2.0
0.004268,F42Q N-Term,0,3/1/2019,0,154.05615199999988,0,0,Thelper,2.0
0.001423,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Thelper,2.0
0.000474,F42Q N-Term,0,3/1/2019,0,74.87719700000002,0,0,Thelper,2.0
84.0,F42Q N-Term,0,3/1/2019,0,4377.697265999999,0,0,Thelper,4.0
28.0,F42Q N-Term,0,3/1/2019,0,3402.9208989999993,0,0,Thelper,4.0
9.333333,F42Q N-Term,0,3/1/2019,0,1429.1240240000002,0,0,Thelper,4.0
3.111,F42Q N-Term,0,3/1/2019,0,855.9953620000001,0,0,Thelper,4.0
1.037037,F42Q N-Term,0,3/1/2019,0,107.44897500000002,0,0,Thelper,4.0
0.345679,F42Q N-Term,0,3/1/2019,0,238.3576660000001,0,0,Thelper,4.0
0.115226,F42Q N-Term,0,3/1/2019,0,113.07788100000016,0,0,Thelper,4.0
0.038409,F42Q N-Term,0,3/1/2019,0,0.0,0,0,Thelper,4.0
0.012803,F42Q N-Term,0,3/1/2019,0,26.395629999999983,0,0,Thelper,4.0
0.004268,F42Q N-Term,0,3/1/2019,0,162.4991460000001,0,0,Thelper,4.0
0.001423,F42Q N-Term,0,3/1/2019,0,145.84228500000017,0,0,Thelper,4.0
0.000474,F42Q N-Term,0,3/1/2019,0,298.181153,0,0,Thelper,4.0
84.0,N88D C-term,0,3/1/2019,0,850.6054690000001,0,0,NK,0.5
28.0,N88D C-term,0,3/1/2019,0,809.2062990000002,0,0,NK,0.5
9.333333,N88D C-term,0,3/1/2019,0,337.964111,0,0,NK,0.5
3.111,N88D C-term,0,3/1/2019,0,497.8496090000001,0,0,NK,0.5
1.037037,N88D C-term,0,3/1/2019,0,412.1252440000003,0,0,NK,0.5
0.345679,N88D C-term,0,3/1/2019,0,516.5383300000001,0,0,NK,0.5
0.115226,N88D C-term,0,3/1/2019,0,395.49682600000006,0,0,NK,0.5
0.038409,N88D C-term,0,3/1/2019,0,234.175659,0,0,NK,0.5
0.012803,N88D C-term,0,3/1/2019,0,261.6734620000002,0,0,NK,0.5
0.004268,N88D C-term,0,3/1/2019,0,115.4479980000001,0,0,NK,0.5
0.001423,N88D C-term,0,3/1/2019,0,0.0,0,0,NK,0.5
0.000474,N88D C-term,0,3/1/2019,0,145.92272900000012,0,0,NK,0.5
84.0,N88D C-term,0,3/1/2019,0,803.0097659999999,0,0,NK,1.0
28.0,N88D C-term,0,3/1/2019,0,1103.337891,0,0,NK,1.0
9.333333,N88D C-term,0,3/1/2019,0,563.3520509999998,0,0,NK,1.0
3.111,N88D C-term,0,3/1/2019,0,519.253174,0,0,NK,1.0
1.037037,N88D C-term,0,3/1/2019,0,398.1420899999998,0,0,NK,1.0
0.345679,N88D C-term,0,3/1/2019,0,554.409424,0,0,NK,1.0
0.115226,N88D C-term,0,3/1/2019,0,223.81921399999987,0,0,NK,1.0
0.038409,N88D C-term,0,3/1/2019,0,221.337403,0,0,NK,1.0
0.012803,N88D C-term,0,3/1/2019,0,133.602662,0,0,NK,1.0
0.004268,N88D C-term,0,3/1/2019,0,111.44885299999987,0,0,NK,1.0
0.001423,N88D C-term,0,3/1/2019,0,7.242675999999847,0,0,NK,1.0
0.000474,N88D C-term,0,3/1/2019,0,0.0,0,0,NK,1.0
84.0,N88D C-term,0,3/1/2019,0,763.9113770000001,0,0,NK,2.0
28.0,N88D C-term,0,3/1/2019,0,656.7133780000001,0,0,NK,2.0
9.333333,N88D C-term,0,3/1/2019,0,629.6350089999999,0,0,NK,2.0
3.111,N88D C-term,0,3/1/2019,0,371.41308600000025,0,0,NK,2.0
1.037037,N88D C-term,0,3/1/2019,0,366.62084900000013,0,0,NK,2.0
0.345679,N88D C-term,0,3/1/2019,0,163.68212800000015,0,0,NK,2.0
0.115226,N88D C-term,0,3/1/2019,0,0.0,0,0,NK,2.0
0.038409,N88D C-term,0,3/1/2019,0,82.73693800000001,0,0,NK,2.0
0.012803,N88D C-term,0,3/1/2019,0,30.335083000000168,0,0,NK,2.0
0.004268,N88D C-term,0,3/1/2019,0,40.20458900000017,0,0,NK,2.0
0.001423,N88D C-term,0,3/1/2019,0,75.43212800000015,0,0,NK,2.0
0.000474,N88D C-term,0,3/1/2019,0,45.05297800000017,0,0,NK,2.0
84.0,N88D C-term,0,3/1/2019,0,1908.6700440000002,0,0,NK,4.0
28.0,N88D C-term,0,3/1/2019,0,1578.3206790000002,0,0,NK,4.0
9.333333,N88D C-term,0,3/1/2019,0,1526.845825,0,0,NK,4.0
3.111,N88D C-term,0,3/1/2019,0,1631.151733,0,0,NK,4.0
1.037037,N88D C-term,0,3/1/2019,0,1397.6456300000002,0,0,NK,4.0
0.345679,N88D C-term,0,3/1/2019,0,1116.156616,0,0,NK,4.0
0.115226,N88D C-term,0,3/1/2019,0,1052.7025150000002,0,0,NK,4.0
0.038409,N88D C-term,0,3/1/2019,0,875.740845,0,0,NK,4.0
0.012803,N88D C-term,0,3/1/2019,0,921.7689210000001,0,0,NK,4.0
0.004268,N88D C-term,0,3/1/2019,0,690.5701900000001,0,0,NK,4.0
0.001423,N88D C-term,0,3/1/2019,0,331.44177300000047,0,0,NK,4.0
0.000474,N88D C-term,0,3/1/2019,0,0.0,0,0,NK,4.0
84.0,N88D C-term,0,3/1/2019,0,532.776245,0,0,CD8,0.5
28.0,N88D C-term,0,3/1/2019,0,520.509399,0,0,CD8,0.5
9.333333,N88D C-term,0,3/1/2019,0,247.1845699999999,0,0,CD8,0.5
3.111,N88D C-term,0,3/1/2019,0,301.21862799999985,0,0,CD8,0.5
1.037037,N88D C-term,0,3/1/2019,0,237.33972100000005,0,0,CD8,0.5
0.345679,N88D C-term,0,3/1/2019,0,340.13879399999996,0,0,CD8,0.5
0.115226,N88D C-term,0,3/1/2019,0,202.68591300000003,0,0,CD8,0.5
0.038409,N88D C-term,0,3/1/2019,0,127.1457519999999,0,0,CD8,0.5
0.012803,N88D C-term,0,3/1/2019,0,134.14880300000004,0,0,CD8,0.5
0.004268,N88D C-term,0,3/1/2019,0,66.25829999999996,0,0,CD8,0.5
0.001423,N88D C-term,0,3/1/2019,0,0.0,0,0,CD8,0.5
0.000474,N88D C-term,0,3/1/2019,0,58.4455559999999,0,0,CD8,0.5
84.0,N88D C-term,0,3/1/2019,0,720.373779,0,0,CD8,1.0
28.0,N88D C-term,0,3/1/2019,0,712.1613770000001,0,0,CD8,1.0
9.333333,N88D C-term,0,3/1/2019,0,378.57665999999995,0,0,CD8,1.0
3.111,N88D C-term,0,3/1/2019,0,392.88891599999965,0,0,CD8,1.0
1.037037,N88D C-term,0,3/1/2019,0,234.18994199999997,0,0,CD8,1.0
0.345679,N88D C-term,0,3/1/2019,0,372.174072,0,0,CD8,1.0
0.115226,N88D C-term,0,3/1/2019,0,165.10717800000043,0,0,CD8,1.0
0.038409,N88D C-term,0,3/1/2019,0,146.25586000000044,0,0,CD8,1.0
0.012803,N88D C-term,0,3/1/2019,0,79.42407200000002,0,0,CD8,1.0
0.004268,N88D C-term,0,3/1/2019,0,37.32031299999994,0,0,CD8,1.0
0.001423,N88D C-term,0,3/1/2019,0,19.744507000000112,0,0,CD8,1.0
0.000474,N88D C-term,0,3/1/2019,0,0.0,0,0,CD8,1.0
84.0,N88D C-term,0,3/1/2019,0,625.2994379999998,0,0,CD8,2.0
28.0,N88D C-term,0,3/1/2019,0,510.0166009999996,0,0,CD8,2.0
9.333333,N88D C-term,0,3/1/2019,0,373.48046899999963,0,0,CD8,2.0
3.111,N88D C-term,0,3/1/2019,0,144.8850099999995,0,0,CD8,2.0
1.037037,N88D C-term,0,3/1/2019,0,265.1826169999997,0,0,CD8,2.0
0.345679,N88D C-term,0,3/1/2019,0,30.349608999999646,0,0,CD8,2.0
0.115226,N88D C-term,0,3/1/2019,0,59.911986999999726,0,0,CD8,2.0
0.038409,N88D C-term,0,3/1/2019,0,165.7167969999996,0,0,CD8,2.0
0.012803,N88D C-term,0,3/1/2019,0,27.503539999999703,0,0,CD8,2.0
0.004268,N88D C-term,0,3/1/2019,0,0.0,0,0,CD8,2.0
0.001423,N88D C-term,0,3/1/2019,0,102.55126899999959,0,0,CD8,2.0
0.000474,N88D C-term,0,3/1/2019,0,100.11108399999966,0,0,CD8,2.0
84.0,N88D C-term,0,3/1/2019,0,1527.8078610000002,0,0,CD8,4.0
28.0,N88D C-term,0,3/1/2019,0,1270.8566890000002,0,0,CD8,4.0
9.333333,N88D C-term,0,3/1/2019,0,1222.2658690000003,0,0,CD8,4.0
3.111,N88D C-term,0,3/1/2019,0,1176.8303220000012,0,0,CD8,4.0
1.037037,N88D C-term,0,3/1/2019,0,1056.3869620000005,0,0,CD8,4.0
0.345679,N88D C-term,0,3/1/2019,0,805.6613760000005,0,0,CD8,4.0
0.115226,N88D C-term,0,3/1/2019,0,753.0952140000004,0,0,CD8,4.0
0.038409,N88D C-term,0,3/1/2019,0,665.3129880000008,0,0,CD8,4.0
0.012803,N88D C-term,0,3/1/2019,0,694.4847410000004,0,0,CD8,4.0
0.004268,N88D C-term,0,3/1/2019,0,517.8935540000004,0,0,CD8,4.0
0.001423,N88D C-term,0,3/1/2019,0,152.77270500000031,0,0,CD8,4.0
0.000474,N88D C-term,0,3/1/2019,0,0.0,0,0,CD8,4.0
84.0,N88D C-term,0,3/1/2019,0,31361.550659,0,0,Treg,0.5
28.0,N88D C-term,0,3/1/2019,0,19711.681519,0,0,Treg,0.5
9.333333,N88D C-term,0,3/1/2019,0,1216.89685,0,0,Treg,0.5
3.111,N88D C-term,0,3/1/2019,0,470.7242430000001,0,0,Treg,0.5
1.037037,N88D C-term,0,3/1/2019,0,740.0389399999999,0,0,Treg,0.5
0.345679,N88D C-term,0,3/1/2019,0,636.3165280000007,0,0,Treg,0.5
0.115226,N88D C-term,0,3/1/2019,0,497.1937250000001,0,0,Treg,0.5
0.038409,N88D C-term,0,3/1/2019,0,698.8819579999999,0,0,Treg,0.5
0.012803,N88D C-term,0,3/1/2019,0,324.8892820000001,0,0,Treg,0.5
0.004268,N88D C-term,0,3/1/2019,0,388.050659,0,0,Treg,0.5
0.001423,N88D C-term,0,3/1/2019,0,199.79138199999989,0,0,Treg,0.5
0.000474,N88D C-term,0,3/1/2019,0,0.0,0,0,Treg,0.5
84.0,N88D C-term,0,3/1/2019,0,28314.490972000003,0,0,Treg,1.0
28.0,N88D C-term,0,3/1/2019,0,21653.916752,0,0,Treg,1.0
9.333333,N88D C-term,0,3/1/2019,0,1603.026123,0,0,Treg,1.0
3.111,N88D C-term,0,3/1/2019,0,2019.4519050000004,0,0,Treg,1.0
1.037037,N88D C-term,0,3/1/2019,0,598.4846190000003,0,0,Treg,1.0
0.345679,N88D C-term,0,3/1/2019,0,55.5,0,0,Treg,1.0
0.115226,N88D C-term,0,3/1/2019,0,148.15356500000007,0,0,Treg,1.0
0.038409,N88D C-term,0,3/1/2019,0,183.8706060000004,0,0,Treg,1.0
0.012803,N88D C-term,0,3/1/2019,0,32.61596700000018,0,0,Treg,1.0
0.004268,N88D C-term,0,3/1/2019,0,512.6953130000002,0,0,Treg,1.0
0.001423,N88D C-term,0,3/1/2019,0,0.0,0,0,Treg,1.0
0.000474,N88D C-term,0,3/1/2019,0,428.57006900000033,0,0,Treg,1.0
84.0,N88D C-term,0,3/1/2019,0,24277.324707999996,0,0,Treg,2.0
28.0,N88D C-term,0,3/1/2019,0,20996.182127999997,0,0,Treg,2.0
9.333333,N88D C-term,0,3/1/2019,0,8402.111818,0,0,Treg,2.0
3.111,N88D C-term,0,3/1/2019,0,2357.646972,0,0,Treg,2.0
1.037037,N88D C-term,0,3/1/2019,0,1424.5671379999994,0,0,Treg,2.0
0.345679,N88D C-term,0,3/1/2019,0,777.8203119999994,0,0,Treg,2.0
0.115226,N88D C-term,0,3/1/2019,0,167.761473999999,0,0,Treg,2.0
0.038409,N88D C-term,0,3/1/2019,0,12.668212999999014,0,0,Treg,2.0
0.012803,N88D C-term,0,3/1/2019,0,593.9895019999994,0,0,Treg,2.0
0.004268,N88D C-term,0,3/1/2019,0,607.2473139999993,0,0,Treg,2.0
0.001423,N88D C-term,0,3/1/2019,0,0.0,0,0,Treg,2.0
0.000474,N88D C-term,0,3/1/2019,0,390.90478499999926,0,0,Treg,2.0
84.0,N88D C-term,0,3/1/2019,0,27930.217527000004,0,0,Treg,4.0
28.0,N88D C-term,0,3/1/2019,0,26118.436277000008,0,0,Treg,4.0
9.333333,N88D C-term,0,3/1/2019,0,23721.334717,0,0,Treg,4.0
3.111,N88D C-term,0,3/1/2019,0,15811.951907,0,0,Treg,4.0
1.037037,N88D C-term,0,3/1/2019,0,9844.882567,0,0,Treg,4.0
0.345679,N88D C-term,0,3/1/2019,0,3597.4133300000017,0,0,Treg,4.0
0.115226,N88D C-term,0,3/1/2019,0,2731.637451000001,0,0,Treg,4.0
0.038409,N88D C-term,0,3/1/2019,0,1143.9333500000002,0,0,Treg,4.0
0.012803,N88D C-term,0,3/1/2019,0,940.6762700000004,0,0,Treg,4.0
0.004268,N88D C-term,0,3/1/2019,0,546.9167480000001,0,0,Treg,4.0
0.001423,N88D C-term,0,3/1/2019,0,0.0,0,0,Treg,4.0
0.000474,N88D C-term,0,3/1/2019,0,195.84887700000036,0,0,Treg,4.0
84.0,N88D C-term,0,3/1/2019,0,1476.9520260000002,0,0,Thelper,0.5
28.0,N88D C-term,0,3/1/2019,0,581.3182370000002,0,0,Thelper,0.5
9.333333,N88D C-term,0,3/1/2019,0,331.84423800000013,0,0,Thelper,0.5
3.111,N88D C-term,0,3/1/2019,0,122.85522500000002,0,0,Thelper,0.5
1.037037,N88D C-term,0,3/1/2019,0,133.1705320000001,0,0,Thelper,0.5
0.345679,N88D C-term,0,3/1/2019,0,182.42590300000006,0,0,Thelper,0.5
0.115226,N88D C-term,0,3/1/2019,0,284.0417480000001,0,0,Thelper,0.5
0.038409,N88D C-term,0,3/1/2019,0,118.70129399999996,0,0,Thelper,0.5
0.012803,N88D C-term,0,3/1/2019,0,6.151245000000472,0,0,Thelper,0.5
0.004268,N88D C-term,0,3/1/2019,0,193.5620120000001,0,0,Thelper,0.5
0.001423,N88D C-term,0,3/1/2019,0,0.0,0,0,Thelper,0.5
0.000474,N88D C-term,0,3/1/2019,0,62.29492200000027,0,0,Thelper,0.5
84.0,N88D C-term,0,3/1/2019,0,1483.226685,0,0,Thelper,1.0
28.0,N88D C-term,0,3/1/2019,0,811.6593020000005,0,0,Thelper,1.0
9.333333,N88D C-term,0,3/1/2019,0,173.9031990000001,0,0,Thelper,1.0
3.111,N88D C-term,0,3/1/2019,0,438.6427010000002,0,0,Thelper,1.0
1.037037,N88D C-term,0,3/1/2019,0,129.59167500000012,0,0,Thelper,1.0
0.345679,N88D C-term,0,3/1/2019,0,157.41223200000013,0,0,Thelper,1.0
0.115226,N88D C-term,0,3/1/2019,0,151.82458500000007,0,0,Thelper,1.0
0.038409,N88D C-term,0,3/1/2019,0,169.3035890000001,0,0,Thelper,1.0
0.012803,N88D C-term,0,3/1/2019,0,123.25170900000012,0,0,Thelper,1.0
0.004268,N88D C-term,0,3/1/2019,0,36.196777999999995,0,0,Thelper,1.0
0.001423,N88D C-term,0,3/1/2019,0,0.0,0,0,Thelper,1.0
0.000474,N88D C-term,0,3/1/2019,0,132.630494,0,0,Thelper,1.0
84.0,N88D C-term,0,3/1/2019,0,1593.6379399999998,0,0,Thelper,2.0
28.0,N88D C-term,0,3/1/2019,0,1006.139649,0,0,Thelper,2.0
9.333333,N88D C-term,0,3/1/2019,0,370.09863300000006,0,0,Thelper,2.0
3.111,N88D C-term,0,3/1/2019,0,515.6845700000001,0,0,Thelper,2.0
1.037037,N88D C-term,0,3/1/2019,0,384.20507799999996,0,0,Thelper,2.0
0.345679,N88D C-term,0,3/1/2019,0,318.8610840000001,0,0,Thelper,2.0
0.115226,N88D C-term,0,3/1/2019,0,205.80017099999964,0,0,Thelper,2.0
0.038409,N88D C-term,0,3/1/2019,0,0.0,0,0,Thelper,2.0
0.012803,N88D C-term,0,3/1/2019,0,294.71984900000007,0,0,Thelper,2.0
0.004268,N88D C-term,0,3/1/2019,0,290.28125,0,0,Thelper,2.0
0.001423,N88D C-term,0,3/1/2019,0,181.37500000000045,0,0,Thelper,2.0
0.000474,N88D C-term,0,3/1/2019,0,282.99462900000003,0,0,Thelper,2.0
84.0,N88D C-term,0,3/1/2019,0,1681.655517,0,0,Thelper,4.0
28.0,N88D C-term,0,3/1/2019,0,1433.9069819999997,0,0,Thelper,4.0
9.333333,N88D C-term,0,3/1/2019,0,970.3115230000001,0,0,Thelper,4.0
3.111,N88D C-term,0,3/1/2019,0,691.3259270000001,0,0,Thelper,4.0
1.037037,N88D C-term,0,3/1/2019,0,449.05297799999994,0,0,Thelper,4.0
0.345679,N88D C-term,0,3/1/2019,0,372.64379799999983,0,0,Thelper,4.0
0.115226,N88D C-term,0,3/1/2019,0,390.4860839999999,0,0,Thelper,4.0
0.038409,N88D C-term,0,3/1/2019,0,296.7175289999998,0,0,Thelper,4.0
0.012803,N88D C-term,0,3/1/2019,0,322.6582030000002,0,0,Thelper,4.0
0.004268,N88D C-term,0,3/1/2019,0,319.8413080000007,0,0,Thelper,4.0
0.001423,N88D C-term,0,3/1/2019,0,113.31909100000007,0,0,Thelper,4.0
0.000474,N88D C-term,0,3/1/2019,0,0.0,0,0,Thelper,4.0
